,Price,Town,Zip,Beds,Baths,Days_Listed,Sqft,Age,Lot_Size
353,11888000.0,Locust Valley,11560,7.0,17.0,145.0,,1997.0,13.77
354,278000.0,Long Beach,11561,1.0,1.5,322.0,,1965.0,
355,429990.0,Farmingdale,11735,4.0,2.5,128.0,,1962.0,0.09
356,329990.0,Bethpage,11714,3.0,2.0,154.0,,1950.0,0.14
357,419990.0,Farmingdale,11735,4.0,2.0,84.0,,1960.0,0.29
358,375000.0,Farmingdale,11735,4.0,2.0,46.0,,1955.0,0.16
359,365000.0,Farmingdale,11735,3.0,2.0,15.0,,1956.0,0.16
360,364000.0,Valley Stream,11580,3.0,1.5,38.0,,1983.0,
361,469999.0,East Meadow,11554,2.0,2.0,1.0,,2010.0,
362,399000.0,Island Park,11558,2.0,1.0,9.0,,1946.0,0.31
363,1588000.0,Great Neck,11024,5.0,3.5,381.0,,1910.0,
364,489000.0,Valley Stream,11580,4.0,2.0,4.0,,1946.0,0.11
365,1488000.0,Roslyn,11576,3.0,3.5,143.0,3600.0,1990.0,
366,198000.0,Great Neck,11021,1.0,1.0,179.0,,1950.0,
367,449000.0,New Hyde Park,11040,3.0,1.5,27.0,,1952.0,0.09
368,1039000.0,Floral Park,11001,6.0,6.0,4.0,,2008.0,0.14
369,659000.0,Massapequa Park,11762,4.0,2.0,112.0,2064.0,1956.0,
370,185000.0,Hempstead,11550,3.0,2.5,97.0,,1930.0,0.11
371,549000.0,Oceanside,11572,4.0,4.0,115.0,,1957.0,
372,163000.0,Hempstead,11550,,,49.0,2500.0,1926.0,0.11
373,399000.0,North Bellmore,11710,4.0,2.0,95.0,,1953.0,0.14
374,349000.0,Bellmore,11710,2.0,1.0,40.0,,1936.0,0.11
375,398000.0,Long Beach,11561,3.0,1.0,162.0,,1928.0,
376,689000.0,Oceanside,11572,5.0,3.5,155.0,,1956.0,
377,1879000.0,Glen Head,11545,4.0,4.0,78.0,4200.0,2014.0,2.15
378,218000.0,Hempstead,11550,3.0,2.0,217.0,,1926.0,
379,399000.0,Massapequa,11758,4.0,2.0,33.0,,1958.0,0.14
380,398000.0,Long Beach,11561,2.0,1.0,302.0,,1926.0,
381,800000.0,New Hyde Park,11040,4.0,2.0,30.0,8505.0,1951.0,
382,539990.0,Massapequa,11758,5.0,2.0,13.0,,1950.0,0.14
383,162788.0,Lynbrook,11563,1.0,1.0,436.0,,1929.0,
384,719000.0,Merrick,11566,5.0,4.0,31.0,,1954.0,
385,519000.0,Franklin Square,11010,3.0,2.0,36.0,,1940.0,
386,988000.0,Great Neck,11023,4.0,4.0,235.0,,1898.0,
387,479999.0,Massapequa,11758,6.0,2.0,71.0,,1953.0,
388,599000.0,North Bellmore,11710,4.0,2.5,73.0,,1956.0,
389,1125000.0,Manhasset,11030,3.0,3.0,56.0,,1979.0,
390,359990.0,Farmingdale,11735,4.0,2.0,148.0,,1954.0,0.14
391,435000.0,Farmingdale,11735,5.0,2.5,50.0,,1958.0,0.17
392,349000.0,North Baldwin,11510,4.0,2.5,113.0,1270.0,1931.0,0.09
393,570000.0,Freeport,11520,4.0,3.5,2.0,,2005.0,0.11
394,3295000.0,Old Westbury,11568,5.0,6.0,76.0,7000.0,1980.0,2.14
395,448000.0,Lynbrook,11563,3.0,2.0,5.0,,1966.0,
396,449000.0,Rockville Centre,11570,4.0,1.5,41.0,2080.0,1908.0,0.18
397,1199000.0,Manhasset,11030,3.0,3.0,6.0,,1936.0,
398,395000.0,Lynbrook,11563,3.0,1.0,6.0,,1965.0,
399,1999998.0,Roslyn Heights,11577,6.0,5.0,10.0,,2009.0,
400,499000.0,Westbury,11590,5.0,3.0,120.0,,1951.0,0.2
401,429000.0,Mineola,11501,3.0,1.5,120.0,,1929.0,0.09
402,524000.0,New Hyde Park,11040,4.0,2.0,3.0,1476.0,1925.0,
403,549000.0,Syosset,11791,2.0,3.5,119.0,,1982.0,
404,270000.0,Freeport,11520,3.0,2.0,112.0,,1957.0,
405,499000.0,Albertson,11507,3.0,1.5,18.0,,1953.0,0.18
406,649900.0,Old Bethpage,11804,3.0,2.5,6.0,,1958.0,
407,462000.0,Great Neck,11021,2.0,2.0,120.0,1000.0,1959.0,
408,199000.0,Elmont,11003,4.0,2.0,295.0,,,
409,399000.0,Valley Stream,11580,4.0,2.0,5.0,1499.0,1952.0,
410,1078000.0,Great Neck,11023,3.0,2.0,4.0,,1948.0,0.25
411,519990.0,Farmingdale,11735,6.0,3.0,7.0,,1958.0,0.16
412,899999.0,Manhasset Hills,11040,5.0,3.0,141.0,,1963.0,
413,1099999.0,Roslyn,11576,4.0,3.0,,2704.0,1957.0,
414,1125000.0,Manhasset,11030,3.0,3.0,56.0,,1979.0,
415,429000.0,Baldwin,11510,3.0,2.0,69.0,,1933.0,
416,239000.0,Hempstead,11550,3.0,2.5,116.0,,1928.0,0.1
417,1325000.0,Sea Cliff,11579,6.0,7.5,119.0,,1890.0,0.42
418,1890000.0,Great Neck,11021,7.0,4.0,28.0,,1967.0,0.57
419,328000.0,Great Neck,11023,1.0,1.0,22.0,1000.0,1974.0,2.23
420,249000.0,Hempstead,11550,3.0,1.5,105.0,1782.0,1935.0,0.11
421,1364000.0,Port Washington,11050,6.0,4.5,34.0,,1918.0,0.59
422,1279000.0,Roslyn,11576,4.0,2.5,1.0,2497.0,1949.0,0.27
423,395999.0,Westbury,11590,3.0,3.0,376.0,10900.0,1958.0,0.28
424,429900.0,Westbury,11590,3.0,2.5,,,1955.0,0.2
425,649000.0,Plainview,11803,4.0,2.0,79.0,,1962.0,
426,3549999.0,Syosset,11791,7.0,5.5,172.0,6800.0,1998.0,3.06
427,469000.0,Bellmore,11710,4.0,2.5,60.0,1872.0,1928.0,0.13
428,729000.0,Woodbury,11797,4.0,3.0,47.0,2600.0,1986.0,
429,899000.0,Great Neck,11023,4.0,2.0,102.0,,1951.0,0.17
430,384990.0,Bellmore,11710,3.0,2.0,111.0,,1959.0,0.09
431,175000.0,Great Neck,11021,1.0,1.0,23.0,,1948.0,
432,10750000.0,Great Neck,11024,9.0,6.0,154.0,,1957.0,
433,419000.0,Lynbrook,11563,3.0,2.0,3.0,,1954.0,0.09
434,970000.0,Rockville Centre,11570,5.0,3.5,127.0,2750.0,1953.0,0.34
435,335000.0,East Rockaway,11518,2.0,1.0,60.0,,1942.0,0.12
436,535000.0,Merrick,11566,4.0,2.0,111.0,,1963.0,
437,399000.0,Great Neck,11021,2.0,1.5,332.0,,1964.0,
438,788000.0,Port Washington,11050,4.0,2.5,21.0,2200.0,1964.0,
439,599990.0,Long Beach,11561,2.0,2.0,113.0,1000.0,1986.0,
440,249999.0,Hempstead,11550,3.0,3.0,120.0,,1922.0,0.19
441,459000.0,Wantagh,11793,4.0,1.5,7.0,,1956.0,
442,729000.0,North Massapequa,11758,5.0,2.5,21.0,2800.0,2014.0,
443,285000.0,Massapequa,11758,3.0,2.0,69.0,,1978.0,
444,189000.0,Great Neck,11021,1.0,1.0,228.0,,1950.0,
445,369000.0,Oceanside,11572,4.0,2.0,171.0,1670.0,1953.0,
446,479000.0,Rockville Centre,11570,4.0,2.0,171.0,,1921.0,
447,439000.0,Seaford,11783,3.0,2.0,170.0,,1976.0,
448,349000.0,Elmont,11003,3.0,3.0,34.0,,1928.0,0.07
449,387000.0,Hicksville,11801,4.0,2.5,145.0,,1949.0,0.14
450,495000.0,Westbury,11590,4.0,3.0,96.0,4400.0,1959.0,0.09
451,165000.0,Lynbrook,11563,1.0,1.0,17.0,,1961.0,
452,399990.0,Merrick,11566,4.0,2.0,173.0,,1957.0,0.15
453,299000.0,Levittown,11756,4.0,1.0,8.0,,1948.0,0.17
454,269999.0,Uniondale,11553,3.0,1.5,170.0,,1948.0,0.1
455,800000.0,Manhasset,11030,3.0,3.0,40.0,7040.0,1930.0,
456,268000.0,Great Neck,11021,1.0,1.0,33.0,850.0,1952.0,
457,198000.0,Great Neck,11021,1.0,1.0,11.0,700.0,1950.0,
458,1999000.0,Syosset,11791,6.0,4.5,497.0,6685.0,2005.0,
459,499900.0,New Hyde Park,11040,3.0,2.0,51.0,,1946.0,
460,449000.0,Valley Stream,11580,4.0,2.5,61.0,,1951.0,0.15
461,198000.0,Great Neck,11021,1.0,1.0,11.0,700.0,1950.0,
462,479000.0,Great Neck,11021,2.0,2.0,120.0,,1974.0,
463,210000.0,Rockville Centre,11570,1.0,1.0,23.0,620.0,1948.0,
464,569000.0,Merrick,11566,3.0,2.0,196.0,,1957.0,
465,349000.0,Great Neck,11023,2.0,2.0,182.0,1100.0,1974.0,
466,339990.0,Farmingdale,11735,3.0,2.0,187.0,,1959.0,0.2
467,1149000.0,Great Neck,11024,4.0,3.5,114.0,,1955.0,
468,589000.0,Rockville Centre,11570,3.0,2.0,5.0,,1926.0,0.11
469,165000.0,Mineola,11501,1.0,1.0,120.0,,1960.0,
470,1200000.0,Glen Cove,11542,5.0,4.5,174.0,4025.0,1991.0,
471,1575000.0,Manhasset,11030,4.0,3.5,120.0,,1938.0,0.3
472,409000.0,Freeport,11520,4.0,2.5,150.0,,1949.0,
473,499000.0,Glen Cove,11542,4.0,2.5,239.0,,2006.0,
474,1698000.0,Great Neck,11021,4.0,3.5,120.0,,1970.0,0.45
475,17000000.0,Great Neck,11024,,,120.0,,,
476,550000.0,Glen Cove,11542,3.0,3.0,129.0,,1954.0,
477,539999.0,East Meadow,11554,3.0,3.0,24.0,,1953.0,
478,719000.0,Massapequa,11758,4.0,2.5,56.0,2600.0,2014.0,
479,1349999.0,Great Neck,11021,5.0,3.5,165.0,,1910.0,
480,525000.0,East Rockaway,11518,4.0,3.0,201.0,2510.0,1978.0,
481,2599000.0,Roslyn,11576,7.0,5.5,71.0,,1862.0,
482,429000.0,Westbury,11590,4.0,4.0,120.0,,1955.0,0.2
483,2488000.0,Great Neck,11024,5.0,4.5,13.0,,1953.0,
484,1099000.0,Great Neck,11023,4.0,2.5,16.0,2700.0,1978.0,
485,1150000.0,Woodbury,11797,5.0,4.0,99.0,3795.0,1984.0,
486,1248000.0,Roslyn,11576,3.0,3.0,16.0,,1951.0,
487,155000.0,Roosevelt,11575,2.0,2.0,49.0,,1929.0,0.15
488,379900.0,Elmont,11003,4.0,2.5,104.0,,1942.0,
489,550000.0,Oceanside,11572,3.0,2.5,52.0,,1955.0,
490,302900.0,Oceanside,11572,4.0,2.0,98.0,,1954.0,
491,2688000.0,Great Neck,11024,5.0,3.0,43.0,,1953.0,0.94
492,559000.0,New Hyde Park,11040,5.0,2.0,120.0,,1968.0,0.23
493,379000.0,Massapequa Park,11762,3.0,3.0,130.0,,1955.0,
494,499000.0,Bethpage,11714,4.0,2.5,24.0,,1950.0,
495,449000.0,Valley Stream,11580,4.0,2.0,11.0,,,
496,449000.0,Oceanside,11572,4.0,2.0,129.0,,1937.0,
497,850000.0,Long Beach,11561,6.0,4.0,,,2006.0,
498,180000.0,Bethpage,11714,1.0,1.0,7.0,,1970.0,
499,12950000.0,Glen Head,11545,8.0,11.0,154.0,,1994.0,
500,476000.0,Bellmore,11710,4.0,2.0,177.0,,1951.0,
501,649000.0,Locust Valley,11560,3.0,2.0,24.0,,1962.0,
502,1180000.0,Manhasset,11030,4.0,2.5,56.0,,1950.0,
503,665000.0,Bellmore,11710,4.0,2.5,,,2014.0,0.12
504,300000.0,Freeport,11520,3.0,3.0,148.0,,1956.0,
505,405000.0,Farmingdale,11735,5.0,2.0,120.0,,1956.0,0.16
506,419990.0,Farmingdale,11735,3.0,2.0,11.0,,1956.0,0.16
507,385000.0,Oceanside,11572,3.0,1.5,114.0,,1967.0,
508,320000.0,Uniondale,11553,3.0,2.0,187.0,,1951.0,
509,569000.0,Plainview,11803,4.0,2.0,36.0,,1956.0,
510,185000.0,Great Neck,11021,1.0,1.0,120.0,,1948.0,
511,354900.0,Oceanside,11572,2.0,2.0,40.0,,2008.0,
512,299500.0,Great Neck,11021,1.0,1.0,158.0,,1956.0,
513,159900.0,Hewlett,11557,2.0,2.0,253.0,,1952.0,
514,2695000.0,Great Neck,11024,5.0,4.5,120.0,,1954.0,0.92
515,349000.0,Baldwin,11510,4.0,1.0,112.0,1367.0,1927.0,
516,234000.0,Freeport,11520,3.0,1.0,132.0,,1926.0,
517,479000.0,Long Beach,11561,3.0,1.0,59.0,,1986.0,
518,279000.0,East Rockaway,11518,4.0,1.0,161.0,,1951.0,
519,376000.0,Long Beach,11561,3.0,2.0,167.0,,1925.0,
520,499000.0,Valley Stream,11580,5.0,3.5,41.0,3000.0,1956.0,0.18
521,480000.0,Oyster Bay,11771,4.0,2.0,94.0,1750.0,1920.0,0.11
522,135000.0,Valley Stream,11580,2.0,1.0,62.0,750.0,1950.0,
523,340000.0,Valley Stream,11580,2.0,2.0,119.0,,1931.0,0.11
524,360000.0,Massapequa,11758,3.0,2.0,62.0,,1953.0,0.15
525,199000.0,Long Beach,11561,,1.0,13.0,,1965.0,
526,449000.0,Massapequa,11758,4.0,3.0,136.0,2341.0,1965.0,12153.0
527,325000.0,Baldwin,11510,4.0,2.0,20.0,,1940.0,0.14
528,340000.0,Valley Stream,11580,2.0,2.0,122.0,,1931.0,
529,339000.0,Uniondale,11553,2.0,2.0,119.0,,1943.0,0.12
530,429990.0,North Bellmore,11710,4.0,2.0,82.0,,1955.0,
531,499000.0,Massapequa,11758,4.0,3.0,327.0,,1987.0,
532,325000.0,Great Neck,11021,1.0,1.0,33.0,,1963.0,
533,1395000.0,Syosset,11791,5.0,3.0,48.0,,1968.0,
534,889000.0,Roslyn Heights,11577,4.0,2.5,17.0,,1948.0,
535,319000.0,South Hempstead,11550,4.0,2.0,61.0,,1948.0,
536,364000.0,Hicksville,11801,3.0,1.0,1.0,,1952.0,0.14
537,349000.0,Massapequa,11758,3.0,1.5,7.0,,1956.0,
538,309995.0,Freeport,11520,7.0,3.0,330.0,,1908.0,
539,289000.0,East Meadow,11554,3.0,2.0,23.0,,1927.0,
540,335000.0,Long Beach,11561,1.0,1.0,4.0,,1968.0,
541,620000.0,Roslyn Heights,11577,6.0,3.5,192.0,,1868.0,
542,319000.0,South Hempstead,11550,4.0,2.0,61.0,,1948.0,
543,364000.0,Hicksville,11801,3.0,1.0,1.0,,1952.0,0.14
544,329000.0,Seaford,11783,4.0,2.0,107.0,,1950.0,
545,349000.0,Hicksville,11801,4.0,2.0,232.0,,,
546,149000.0,Lynbrook,11563,1.0,1.0,50.0,728.0,1962.0,
547,479000.0,Wantagh,11793,4.0,3.0,281.0,,1960.0,
548,219000.0,Freeport,11520,4.0,1.0,120.0,,1956.0,0.13
549,129000.0,Farmingdale,11735,1.0,1.0,77.0,,1960.0,
550,172300.0,Lynbrook,11563,1.0,1.0,192.0,,1962.0,
551,439990.0,Oceanside,11572,2.0,2.5,172.0,,1985.0,
552,259000.0,East Rockaway,11518,2.0,1.0,64.0,,1918.0,
553,349990.0,Massapequa,11758,3.0,1.5,147.0,,1960.0,0.16
554,185000.0,Great Neck,11021,1.0,1.0,303.0,760.0,1950.0,
555,89000.0,Lynbrook,11563,,1.0,111.0,,1967.0,
556,199000.0,Oceanside,11572,2.0,1.0,15.0,,1963.0,
557,329000.0,New Hyde Park,11040,2.0,1.0,771.0,,1888.0,
558,575000.0,Wantagh,11793,5.0,2.5,119.0,,1964.0,0.14
559,599000.0,Woodbury,11797,5.0,3.5,133.0,,1959.0,
560,292888.0,Massapequa,11758,4.0,1.5,122.0,,1954.0,
561,419000.0,Massapequa Park,11762,4.0,2.5,96.0,,1956.0,0.21
562,415000.0,Seaford,11783,4.0,2.0,20.0,,,
563,699000.0,Great Neck,11024,3.0,1.5,387.0,,1926.0,
564,825000.0,Roslyn,11576,3.0,2.5,38.0,,1961.0,
565,879000.0,Roslyn Heights,11577,4.0,3.5,35.0,4366.0,1984.0,
566,1289000.0,Roslyn Heights,11577,5.0,4.5,4.0,3919.0,1993.0,
567,1075000.0,Syosset,11791,6.0,3.0,108.0,3100.0,1948.0,
568,298000.0,Great Neck,11021,1.0,1.0,6.0,,1965.0,
569,489900.0,Massapequa,11758,3.0,2.0,157.0,1600.0,1950.0,
570,4930000.0,Sands Point,11050,5.0,6.0,57.0,16500.0,2014.0,
571,295000.0,Bayville,11709,,,139.0,,,0.17
572,410000.0,North Bellmore,11710,4.0,2.0,13.0,,1955.0,
573,1599000.0,Old Westbury,11568,3.0,3.5,238.0,,1950.0,
574,1650000.0,Oyster Bay,11771,5.0,4.5,154.0,,1978.0,
575,1988880.0,Great Neck,11021,6.0,6.0,135.0,,1935.0,
576,249000.0,Great Neck,11021,1.0,1.0,7.0,,1929.0,
577,250000.0,Bayville,11709,,,139.0,,,0.17
578,569000.0,Franklin Square,11010,5.0,3.0,56.0,1650.0,1951.0,0.1
579,349000.0,Farmingdale,11735,4.0,3.0,96.0,,1952.0,0.14
580,409000.0,Plainview,11803,3.0,1.0,153.0,,1954.0,
581,278000.0,Great Neck,11023,1.0,1.0,68.0,900.0,1972.0,
582,888000.0,Roslyn Heights,11577,5.0,3.0,224.0,,1947.0,
583,164000.0,Bethpage,11714,1.0,1.0,9.0,,1968.0,
584,439999.0,East Meadow,11554,3.0,2.0,14.0,,1950.0,0.14
585,112000.0,Oyster Bay,11771,,1.0,20.0,,1960.0,
586,208000.0,Great Neck,11021,1.0,1.0,75.0,,1952.0,
587,322000.0,Baldwin,11510,3.0,1.0,119.0,,1951.0,0.13
588,6950000.0,Great Neck,11024,8.0,7.5,120.0,,1929.0,2.7
589,645000.0,Seaford,11783,4.0,3.0,,3500.0,2014.0,0.17
590,475000.0,Glen Cove,11542,5.0,2.0,10.0,,1951.0,
591,149000.0,Great Neck,11021,1.0,1.0,96.0,,1960.0,
592,465000.0,Oceanside,11572,4.0,2.5,6.0,,1955.0,
593,299000.0,East Rockaway,11518,3.0,1.0,106.0,,1925.0,
594,149000.0,East Rockaway,11518,1.0,1.0,94.0,,1950.0,
595,418000.0,Atlantic Beach,11509,4.0,2.5,186.0,,1951.0,
596,165000.0,Hewlett,11557,2.0,1.0,216.0,,1948.0,
597,379000.0,Lynbrook,11563,3.0,2.0,128.0,1304.0,1908.0,
598,299000.0,East Rockaway,11518,3.0,1.5,156.0,,1927.0,
599,287000.0,Great Neck,11021,2.0,1.0,120.0,,1937.0,
600,209900.0,Baldwin,11510,2.0,1.0,33.0,,1925.0,0.17
601,299000.0,Westbury,11590,4.0,3.5,79.0,,1948.0,0.14
602,349000.0,Massapequa,11758,3.0,2.0,30.0,,1950.0,
603,339000.0,North Bellmore,11710,3.0,1.0,19.0,,1922.0,0.14
604,359990.0,Oceanside,11572,3.0,1.5,135.0,,1967.0,
605,359990.0,Oceanside,11572,3.0,1.5,184.0,,1967.0,
606,369000.0,North Bellmore,11710,3.0,2.0,134.0,,1941.0,0.12
607,362500.0,Valley Stream,11580,3.0,2.0,133.0,,1938.0,
608,399000.0,North Bellmore,11710,5.0,4.0,56.0,,1956.0,0.14
609,828000.0,Great Neck,11021,3.0,1.5,120.0,,1929.0,1.15
610,219000.0,Great Neck,11023,1.0,1.0,118.0,,1953.0,
611,349000.0,Great Neck,11021,1.0,1.5,28.0,,1970.0,
612,372500.0,Bethpage,11714,3.0,1.0,177.0,,1959.0,0.18
613,699000.0,Oyster Bay,11771,,,120.0,,,0.33
614,775000.0,New Hyde Park,11040,3.0,2.5,25.0,,,
615,475000.0,Glen Cove,11542,3.0,2.0,101.0,1500.0,1952.0,
616,278888.0,Great Neck,11021,1.0,1.0,13.0,,1962.0,
617,888000.0,Roslyn Heights,11577,4.0,3.5,127.0,,1982.0,
618,339000.0,Long Beach,11561,6.0,2.0,806.0,,1950.0,
619,850000.0,New Hyde Park,11040,4.0,2.5,25.0,,,
620,349000.0,Great Neck,11021,1.0,1.5,28.0,,1970.0,
621,437000.0,East Atlantic Beach,11561,3.0,1.0,43.0,,1931.0,
622,169000.0,Roosevelt,11575,3.0,1.0,101.0,,1936.0,0.14
623,229000.0,East Rockaway,11518,1.0,1.0,112.0,,1929.0,
624,409990.0,Oceanside,11572,3.0,2.0,35.0,1186.0,1955.0,0.2
625,469000.0,North Merrick,11566,3.0,2.0,189.0,1105.0,1951.0,0.14
626,209000.0,Great Neck,11021,1.0,1.0,95.0,807.0,1950.0,
627,279000.0,Freeport,11520,4.0,2.0,36.0,,1959.0,
628,2250000.0,Great Neck,11024,,,133.0,,,1.0
629,975000.0,Bethpage,11714,5.0,2.0,152.0,,1908.0,
630,605000.0,Roslyn,11576,2.0,2.5,155.0,,1979.0,
631,389000.0,Great Neck,11021,2.0,1.5,122.0,,1978.0,
632,299000.0,Farmingdale,11735,3.0,1.0,514.0,,1951.0,
633,170000.0,Great Neck,11023,1.0,1.0,184.0,,1953.0,
634,519000.0,Locust Valley,11560,4.0,2.5,1264.0,,1975.0,
635,485000.0,Glen Head,11545,2.0,2.0,127.0,,1987.0,
636,839000.0,Roslyn Heights,11577,3.0,3.0,121.0,1844.0,1950.0,
637,975000.0,Bethpage,11714,,,152.0,,,0.66
638,898000.0,Roslyn,11576,4.0,3.0,183.0,9225.0,1958.0,
639,420000.0,Long Beach,11561,3.0,1.5,13.0,,1956.0,
640,499000.0,Hempstead,11550,4.0,2.0,27.0,8000.0,1913.0,0.09
641,199000.0,Elmont,11003,2.0,1.0,49.0,,1919.0,0.1
642,359000.0,North Bellmore,11710,4.0,3.0,220.0,2333.0,1956.0,
643,125000.0,Glen Cove,11542,1.0,1.0,266.0,660.0,1950.0,
644,380000.0,Uniondale,11553,4.0,2.0,91.0,,1948.0,0.14
645,289000.0,Great Neck,11021,1.0,1.0,29.0,,1965.0,
646,620000.0,Jericho,11753,3.0,2.5,178.0,,1957.0,
647,429000.0,Freeport,11520,4.0,3.5,236.0,,1956.0,0.17
648,175000.0,Great Neck,11023,1.0,1.0,224.0,,1955.0,
649,359000.0,Great Neck,11021,2.0,1.0,35.0,,1950.0,
650,225000.0,Great Neck,11023,1.0,1.0,22.0,,1956.0,
651,320000.0,Glen Cove,11542,3.0,1.5,80.0,,1898.0,
652,1088000.0,Great Neck,11021,5.0,4.5,168.0,5200.0,1988.0,
653,10750000.0,Great Neck,11024,,,154.0,,,1.12
654,269000.0,East Rockaway,11518,,,268.0,,1926.0,
655,135000.0,East Rockaway,11518,1.0,1.0,174.0,432.0,1923.0,
656,43500.0,West Hempstead,11552,,1.0,125.0,,1950.0,
657,425000.0,Seaford,11783,,,196.0,,,0.17
658,249990.0,Farmingdale,11735,3.0,1.0,29.0,,1925.0,0.14
659,209000.0,Oceanside,11572,1.0,1.5,51.0,,1985.0,
660,299999.0,Levittown,11756,3.0,2.0,30.0,,1948.0,0.14
661,159000.0,Cedarhurst,11516,1.0,1.0,329.0,,1954.0,
662,765000.0,Roslyn,11576,5.0,3.0,8.0,,1940.0,0.11
663,305000.0,Baldwin,11510,7.0,3.0,11.0,,1930.0,0.22
664,488000.0,Great Neck,11021,2.0,2.0,58.0,,1970.0,
665,250000.0,Bayville,11709,,,139.0,,,0.18
666,299000.0,Hempstead,11550,3.0,2.0,49.0,,,
667,209000.0,Oceanside,11572,1.0,1.5,52.0,,1985.0,
668,549000.0,Great Neck,11021,2.0,2.0,6.0,,1929.0,
669,885000.0,Syosset,11791,4.0,2.5,70.0,,2014.0,0.18
670,359500.0,Lynbrook,11563,3.0,1.5,121.0,,1926.0,
671,298000.0,Lido Beach,11561,2.0,1.5,3.0,,1921.0,
672,468000.0,Great Neck,11021,2.0,2.0,28.0,,1970.0,
673,319999.0,Seaford,11783,3.0,2.0,7.0,,1925.0,
674,119000.0,Oyster Bay,11771,,,120.0,,,0.08
675,284990.0,Baldwin,11510,4.0,1.0,65.0,,1950.0,0.11
676,1997000.0,Great Neck,11023,6.0,6.5,7.0,,2009.0,
677,10000000.0,Great Neck,11024,6.0,4.5,993.0,,1956.0,
678,189000.0,Great Neck,11021,1.0,1.0,100.0,,1950.0,
679,359000.0,Oceanside,11572,4.0,2.0,44.0,,1950.0,
680,549933.0,Massapequa,11758,5.0,2.5,98.0,,1956.0,
681,99000.0,Woodmere,11598,1.0,1.0,55.0,440.0,1960.0,
682,499999.0,Massapequa,11758,3.0,2.5,222.0,1330.0,1936.0,
683,379000.0,East Rockaway,11518,3.0,1.5,78.0,,1908.0,
684,300000.0,Westbury,11590,1.0,1.0,40.0,,2006.0,
685,399000.0,East Rockaway,11518,3.0,2.0,17.0,,1936.0,
686,70000.0,Freeport,11520,,1.0,143.0,,1960.0,
687,95000.0,Hempstead,11550,1.0,1.0,154.0,,1960.0,
688,49000.0,Oceanside,11572,1.0,1.0,166.0,776.0,1969.0,
689,299000.0,Rockville Centre,11570,,,138.0,,,0.17
690,829000.0,New Hyde Park,11040,,,34.0,,,
691,869000.0,Woodbury,11797,3.0,2.5,21.0,3350.0,1988.0,
692,249990.0,Massapequa,11758,4.0,2.0,140.0,,1950.0,0.14
693,499000.0,Great Neck,11024,,,387.0,,,0.09
694,699000.0,Roslyn Heights,11577,4.0,2.5,35.0,,1948.0,
695,444990.0,Greenvale,11548,3.0,1.0,71.0,,1950.0,
696,144900.0,Farmingdale,11735,1.0,1.0,213.0,,1963.0,
697,425000.0,North Baldwin,11510,4.0,3.0,22.0,,,
698,589999.0,Seaford,11783,4.0,2.5,50.0,,2014.0,
699,349000.0,Valley Stream,11580,4.0,1.0,1.0,,1950.0,
700,878000.0,Great Neck,11023,6.0,4.0,51.0,,1958.0,
701,1899000.0,Old Westbury,11568,,,120.0,,,2.0
702,569000.0,Great Neck,11024,3.0,1.5,688.0,,1923.0,
703,419900.0,Seaford,11783,3.0,2.0,7.0,,1953.0,
704,629000.0,Great Neck,11024,4.0,1.5,1154.0,,1925.0,
705,595000.0,New Hyde Park,11040,4.0,3.0,101.0,2372.0,1893.0,0.09
706,410000.0,Bethpage,11714,3.0,3.0,363.0,,1955.0,
707,239000.0,Uniondale,11553,4.0,1.0,101.0,,1951.0,0.14
708,239000.0,Hewlett,11557,1.0,2.0,22.0,,1965.0,
709,159000.0,Cedarhurst,11516,1.0,1.0,156.0,,1954.0,
710,539000.0,Seaford,11783,5.0,3.0,43.0,,1926.0,0.23
711,749999.0,Bellmore,11710,4.0,2.5,202.0,3000.0,1974.0,0.19
712,2950000.0,Sands Point,11050,3.0,2.5,178.0,,1947.0,
713,1499000.0,Long Beach,11561,4.0,3.0,120.0,,1988.0,0.13
714,469000.0,Oceanside,11572,3.0,2.0,7.0,,1957.0,0.15
715,998000.0,Roslyn,11576,4.0,3.0,77.0,,2008.0,
716,350000.0,Plainview,11803,3.0,1.0,22.0,,1954.0,
717,3900000.0,Farmingdale,11735,,,170.0,,,0.88
718,175000.0,Seaford,11783,,,109.0,,1926.0,0.04
719,250000.0,Hempstead,11550,4.0,2.0,45.0,,1951.0,0.22
720,261300.0,Hempstead,11550,3.0,3.0,57.0,,2004.0,0.14
721,375000.0,West Hempstead,11552,5.0,3.0,150.0,,1999.0,0.21
722,625000.0,East Williston,11596,4.0,1.5,117.0,,1917.0,0.25
723,189000.0,Glen Cove,11542,2.0,1.0,266.0,990.0,1950.0,
724,1373000.0,Valley Stream,11580,2.0,2.0,32.0,,1984.0,
725,405000.0,Westbury,11590,6.0,2.0,120.0,,2003.0,0.11
726,575000.0,Port Washington,11050,,,120.0,,,
727,575000.0,Port Washington,11050,2.0,1.5,120.0,,2014.0,
728,1249000.0,Oyster Bay,11771,,,94.0,,,4.0
729,599000.0,Hewlett,11557,5.0,3.0,2.0,,1923.0,0.17
730,299000.0,Island Park,11558,3.0,2.0,55.0,,1948.0,0.09
731,339000.0,Oceanside,11572,3.0,2.0,87.0,,1920.0,
732,299000.0,Island Park,11558,3.0,2.0,56.0,,1948.0,
733,788000.0,Long Beach,11561,3.0,2.5,183.0,,1925.0,
