,Price,Beds,Baths,Area,Location
454,,3.0,3.0,1948.0,"
        Rental Unit in Carnegie Hill "
455,10500.0,3.0,3.0,1942.0,"
        Condo in Upper West Side "
456,12000.0,3.0,3.0,1930.0,"
        Rental Unit in Murray Hill "
457,14000.0,1.0,5.0,1925.0,"
        Rental Unit in Manhattan "
458,,3.0,3.0,1922.0,"
        Rental Unit in Nolita "
459,13950.0,2.0,3.0,1922.0,"
        Rental Unit in Nolita "
460,18000.0,3.0,5.0,1920.0,"
        Condo in Upper East Side "
461,3499.0,2.0,2.0,1920.0,"
        Townhouse in Central Harlem "
463,,3.0,3.0,1700.0,"
        Condo in Murray Hill "
464,13000.0,3.0,3.0,1914.0,"
        Condo in Battery Park City "
465,9500.0,2.0,2.0,1913.0,"
        Condo in Tribeca "
466,,2.0,2.0,1911.0,"
        Condo in Tribeca "
467,12000.0,3.0,2.0,1905.0,"
        Rental Unit in Chelsea "
468,9500.0,2.0,5.0,1900.0,"
        Condop in West Chelsea "
469,13500.0,5.0,5.0,1900.0,"
        Condo in Tribeca "
470,13000.0,3.0,3.0,1900.0,"
        Condo in Upper East Side "
471,,2.0,2.0,1900.0,"
        Co-op in Noho "
472,9500.0,3.0,2.0,1900.0,"
        Rental Unit in Flatiron "
473,6500.0,2.0,2.0,1900.0,"
        Rental Unit in Financial District "
474,12000.0,2.0,2.0,1900.0,"
        Rental Unit in Greenwich Village "
475,,2.0,3.0,1894.0,"
        Condo in Chelsea "
477,13750.0,,2.0,2700.0,"
        Rental Unit in Nolita "
478,,2.0,5.0,1891.0,"
        Townhouse in Lenox Hill "
479,14900.0,2.0,5.0,1888.0,"
        Rental Unit in Tribeca "
480,12500.0,2.0,2.0,1884.0,"
        Condo in Greenwich Village "
481,,3.0,3.0,1883.0,"
        Rental Unit in Lincoln Square "
482,12800.0,3.0,3.0,1883.0,"
        Rental Unit in Lincoln Square "
483,17500.0,3.0,2.0,1875.0,"
        Condo in Greenwich Village "
484,,2.0,2.0,1870.0,"
        Rental Unit in West Chelsea "
485,,2.0,2.0,1870.0,"
        Condo in West Chelsea "
486,,3.0,3.0,1868.0,"
        Condo in Lincoln Square "
487,,2.0,2.0,1865.0,"
        Rental Unit in Lenox Hill "
488,7895.0,3.0,5.0,1863.0,"
        Condo in Upper Carnegie Hill "
489,,3.0,2.0,1860.0,"
        Building in Midtown South "
490,,5.0,5.0,916.0,"
        Condo in Lincoln Square "
492,,3.0,3.0,1859.0,"
        Rental Unit in East Village "
493,,2.0,5.0,1856.0,"
        Condo in Fulton/Seaport "
494,20000.0,4.0,3.0,1850.0,"
        Condo in Midtown "
495,,1.0,2.0,1850.0,"
        Co-op in West Village "
496,,3.0,3.0,1850.0,"
        Rental Unit in Lincoln Square "
497,,2.0,2.0,1850.0,"
        Rental Unit in Soho "
498,,3.0,5.0,1845.0,"
        Rental Unit in Lincoln Square "
499,,2.0,2.0,1840.0,"
        Rental Unit in Midtown South "
500,,3.0,5.0,1840.0,"
        Condo in Lincoln Square "
501,,2.0,2.0,1830.0,"
        Co-op in Tribeca "
502,,2.0,5.0,1828.0,"
        Condo in Lenox Hill "
503,13500.0,3.0,3.0,1828.0,"
        Rental Unit in Upper West Side "
506,13500.0,2.0,3.0,1826.0,"
        Condo in Midtown West "
507,11000.0,3.0,5.0,1825.0,"
        Condo in Lincoln Square "
508,13900.0,2.0,3.0,1825.0,"
        Co-op in Central Park South "
509,13000.0,3.0,5.0,1825.0,"
        Condo in Chelsea "
510,,2.0,2.0,1822.0,"
        Condo in Chelsea "
511,6700.0,,1.0,1817.0,"
        Apartment in Financial District "
512,13250.0,3.0,5.0,1815.0,"
        Condo in Tribeca "
513,11000.0,2.0,2.0,1810.0,"
        Rental Unit in Upper West Side "
514,7500.0,2.0,5.0,1810.0,"
        Rental Unit in Manhattan Valley "
515,,3.0,3.0,1803.0,"
        Rental Unit in Lincoln Square "
516,,2.0,2.0,1800.0,"
        Condo in Lincoln Square "
517,10000.0,2.0,2.0,1800.0,"
        Townhouse in Chelsea "
520,,4.0,3.0,1800.0,"
        Rental Unit in Turtle Bay "
521,,3.0,2.0,1800.0,"
        Rental Unit in Upper West Side "
522,6995.0,3.0,2.0,1800.0,"
        Rental Unit in Upper West Side "
523,,3.0,5.0,1800.0,"
        Rental Unit in Upper West Side "
524,8500.0,3.0,2.0,1800.0,"
        Rental Unit in Upper West Side "
525,,3.0,5.0,1800.0,"
        Rental Unit in Lenox Hill "
526,12500.0,3.0,3.0,1800.0,"
        Rental Unit in Tribeca "
527,,3.0,5.0,1800.0,"
        Rental Unit in Lenox Hill "
528,6800.0,3.0,3.0,1800.0,"
        Rental Unit in Manhattan Valley "
529,10000.0,2.0,5.0,1800.0,"
        Condo in Upper East Side "
530,9998.0,3.0,3.0,1800.0,"
        Rental Unit in Gramercy Park "
531,8375.0,3.0,2.0,1800.0,"
        Rental Unit in Lenox Hill "
533,3595.0,,1.0,619.0,"
        Rental Unit in Battery Park City "
534,,2.0,1.0,1800.0,"
        Townhouse in Greenwich Village "
535,12500.0,3.0,3.0,1800.0,"
        Rental Unit in Lincoln Square "
536,,3.0,2.0,1800.0,"
        Rental Unit in Carnegie Hill "
537,,2.0,2.0,1800.0,"
        Rental Unit in Tribeca "
538,21000.0,2.0,5.0,1789.0,"
        Condo in Midtown "
539,13995.0,3.0,3.0,1784.0,"
        Rental Unit in Yorkville "
540,,3.0,5.0,1780.0,"
        Condo in Turtle Bay "
541,5350.0,2.0,1.0,1780.0,"
        Condo in Two Bridges "
542,15000.0,2.0,5.0,1780.0,"
        Condo in Midtown "
543,,2.0,1.0,1780.0,"
        Condo in Two Bridges "
544,10495.0,3.0,5.0,1780.0,"
        Condo in Turtle Bay "
545,13000.0,2.0,5.0,1777.0,"
        Condo in Battery Park City "
547,9995.0,2.0,2.0,1486.0,"
        Rental Unit in Upper West Side "
548,11500.0,2.0,2.0,1776.0,"
        Rental Unit in Tribeca "
549,15000.0,3.0,5.0,1774.0,"
        Condo in Lenox Hill "
550,,3.0,3.0,1773.0,"
        Rental Unit in Lincoln Square "
551,11500.0,3.0,5.0,1773.0,"
        Condo in Lenox Hill "
552,12995.0,2.0,3.0,1770.0,"
        Condo in Lincoln Square "
553,,2.0,5.0,1760.0,"
        Condo in West Chelsea "
554,7325.0,,,1758.0,"
        Rental Unit in Murray Hill "
555,25000.0,2.0,5.0,1757.0,"
        Condo in Midtown East "
556,,3.0,3.0,1756.0,"
        Rental Unit in Upper Carnegie Hill "
557,,3.0,3.0,1756.0,"
        Rental Unit in Upper Carnegie Hill "
558,8000.0,2.0,2.0,1753.0,"
        Condo in Nolita "
559,,3.0,3.0,1752.0,"
        Condo in Turtle Bay "
562,9500.0,3.0,3.0,1750.0,"
        Condo in Upper West Side "
563,6950.0,3.0,2.0,1750.0,"
        Condo in Upper West Side "
564,8000.0,3.0,3.0,1750.0,"
        Condo in Chelsea "
565,11750.0,3.0,2.0,1750.0,"
        Rental Unit in Soho "
566,15000.0,2.0,5.0,1750.0,"
        Rental Unit in Soho "
567,7500.0,2.0,2.0,1750.0,"
        Rental Unit in Midtown South "
568,7285.0,2.0,2.0,1750.0,"
        Rental Unit in Kips Bay "
569,7285.0,2.0,2.0,1750.0,"
        Rental Unit in Kips Bay "
570,,3.0,3.0,1750.0,"
        Condo in Upper West Side "
571,,2.0,1.0,1750.0,"
        Co-op in Soho "
572,8500.0,2.0,2.0,1750.0,"
        Condo in Chelsea "
573,,2.0,5.0,1750.0,"
        Rental Unit in Lincoln Square "
575,,1.0,1.0,840.0,"
        Rental Unit in Midtown South "
576,7285.0,2.0,2.0,1750.0,"
        Rental Unit in Kips Bay "
577,,3.0,3.0,1750.0,"
        Rental Unit in Yorkville "
578,10000.0,2.0,2.0,1750.0,"
        Co-op in Tribeca "
579,,4.0,5.0,1750.0,"
        Building in Upper East Side "
580,9760.0,3.0,3.0,1749.0,"
        Rental Unit in Lenox Hill "
581,11000.0,3.0,3.0,1747.0,"
        Condo in Midtown West "
582,,2.0,5.0,1743.0,"
        Condo in Lenox Hill "
583,11500.0,3.0,3.0,1740.0,"
        Condo in Lincoln Square "
584,,3.0,3.0,1740.0,"
        Condo in Lincoln Square "
585,,3.0,5.0,1740.0,"
        Condo in Lincoln Square "
586,,3.0,3.0,1737.0,"
        Condo in Battery Park City "
587,,3.0,2.0,1734.0,"
        Rental Unit in Central Harlem "
589,3250.0,1.0,1.0,800.0,"
        Condo in Upper West Side "
590,,3.0,2.0,1732.0,"
        Rental Unit in Upper West Side "
591,14500.0,3.0,3.0,1731.0,"
        Rental Unit in Yorkville "
592,23000.0,2.0,5.0,1729.0,"
        Condo in Midtown East "
593,19000.0,2.0,5.0,1728.0,"
        Condo in Midtown "
594,19000.0,2.0,5.0,1728.0,"
        Condo in Midtown "
595,,3.0,2.0,1725.0,"
        Co-op in Lenox Hill "
596,10000.0,3.0,5.0,1723.0,"
        Rental Unit in Yorkville "
597,,3.0,3.0,1722.0,"
        Condo in Lenox Hill "
598,,3.0,3.0,1712.0,"
        Condo in Lincoln Square "
599,,3.0,3.0,1712.0,"
        Rental Unit in Lincoln Square "
600,,3.0,3.0,1711.0,"
        Rental Unit in Battery Park City "
601,,2.0,2.0,1705.0,"
        Rental Unit in Upper Carnegie Hill "
604,,3.0,3.0,1704.0,"
        Condop in Yorkville "
605,9500.0,3.0,5.0,1701.0,"
        Rental Unit in Upper West Side "
606,,3.0,3.0,1700.0,"
        Condo in Lenox Hill "
607,6500.0,4.0,2.0,1700.0,"
        Rental Unit in Midtown East "
608,10000.0,3.0,3.0,1700.0,"
        Condo in Midtown East "
609,8995.0,3.0,3.0,1700.0,"
        Building in Upper West Side "
610,,2.0,2.0,1700.0,"
        Rental Unit in Soho "
611,,2.0,5.0,1700.0,"
        Rental Unit in Yorkville "
612,8000.0,2.0,2.0,1700.0,"
        Condo in Upper West Side "
613,,3.0,2.0,1700.0,"
        Rental Unit in Lincoln Square "
614,,3.0,2.0,1700.0,"
        Multi-family in Tribeca "
615,8500.0,5.0,2.0,1700.0,"
        Rental Unit in Chelsea "
617,1350.0,,1.0,343.0,"
        Rental Unit in Central Harlem "
618,13550.0,,1.0,1700.0,"
        Building in Yorkville "
619,,3.0,3.0,1700.0,"
        Condo in Murray Hill "
620,,4.0,3.0,1700.0,"
        Condo in Murray Hill "
621,,3.0,2.0,1700.0,"
        Condo in Upper West Side "
622,9400.0,3.0,3.0,1700.0,"
        Condo in Carnegie Hill "
623,9000.0,3.0,3.0,1700.0,"
        Rental Unit in Midtown "
624,9500.0,2.0,2.0,1700.0,"
        Rental Unit in Noho "
625,,2.0,5.0,1700.0,"
        Condo in Midtown "
626,7200.0,2.0,2.0,1700.0,"
        Condo in Financial District "
627,9000.0,2.0,5.0,1684.0,"
        Condo in Soho "
628,10500.0,2.0,5.0,1684.0,"
        Condo in Soho "
629,9300.0,3.0,2.0,1679.0,"
        Rental Unit in Upper West Side "
631,7500.0,2.0,2.0,1100.0,"
        Rental Unit in Gramercy Park "
632,,2.0,5.0,1673.0,"
        Condo in Chelsea "
633,16000.0,2.0,3.0,1673.0,"
        Rental Unit in Chelsea "
634,9700.0,3.0,3.0,1672.0,"
        Rental Unit in Lenox Hill "
635,,3.0,3.0,1671.0,"
        Condo in Lincoln Square "
636,,3.0,2.0,1671.0,"
        Condo in Flatiron "
637,9400.0,4.0,5.0,1671.0,"
        Rental Unit in Upper West Side "
638,,1.0,5.0,1668.0,"
        Rental Unit in West Chelsea "
639,,3.0,3.0,1665.0,"
        Condo in Lenox Hill "
640,12500.0,2.0,5.0,1664.0,"
        Condo in Lenox Hill "
641,6200.0,,1.0,1660.0,"
        Apartment in Financial District "
642,,3.0,2.0,1658.0,"
        Rental Unit in Sutton Place "
643,9999.0,3.0,5.0,1654.0,"
        Condo in Tribeca "
646,11000.0,2.0,3.0,1653.0,"
        Condo in Lenox Hill "
647,9500.0,3.0,2.0,1650.0,"
        Rental Unit in Soho "
648,,2.0,5.0,1650.0,"
        Rental Unit in Upper East Side "
649,,5.0,5.0,1650.0,"
        Condo in Midtown East "
650,13500.0,2.0,5.0,1650.0,"
        Condo in Midtown East "
651,16000.0,2.0,5.0,1650.0,"
        Condo in Central Park South "
652,,2.0,5.0,1650.0,"
        Condo in West Chelsea "
653,,2.0,5.0,1650.0,"
        Condo in West Chelsea "
654,,3.0,1.0,1650.0,"
        Rental Unit in East Harlem "
655,11995.0,3.0,3.0,1650.0,"
        Rental Unit in Tribeca "
656,13000.0,2.0,3.0,1650.0,"
        Condo in Tribeca "
657,13000.0,2.0,3.0,1650.0,"
        Condo in Tribeca "
659,,1.0,1.0,620.0,"
        Rental Unit in Chelsea "
660,,3.0,2.0,1643.0,"
        Rental Unit in Sutton Place "
661,,1.0,5.0,1640.0,"
        Condo in Chelsea "
662,9975.0,3.0,3.0,1640.0,"
        Rental Unit in Yorkville "
663,9750.0,3.0,3.0,1640.0,"
        Rental Unit in Yorkville "
664,13750.0,2.0,5.0,1637.0,"
        Rental Unit in Midtown South "
665,11550.0,3.0,2.0,1635.0,"
        Condo in Upper East Side "
666,,3.0,5.0,1635.0,"
        Condo in Central Park South "
667,9000.0,2.0,5.0,1633.0,"
        Rental Unit in Upper East Side "
668,,3.0,2.0,1630.0,"
        Rental Unit in Lincoln Square "
669,,,5.0,1625.0,"
        Apartment in Flatiron "
670,12500.0,2.0,5.0,1625.0,"
        Rental Unit in Central Park South "
671,,2.0,5.0,1621.0,"
        Rental Unit in Upper East Side "
673,,4.0,5.0,2049.0,"
        Condo in Upper West Side "
674,,2.0,2.0,1620.0,"
        Rental Unit in Greenwich Village "
675,,2.0,5.0,1619.0,"
        Condo in Sutton Place "
676,,3.0,3.0,1616.0,"
        Rental Unit in Upper East Side "
677,10000.0,2.0,5.0,1613.0,"
        Rental Unit in Turtle Bay "
678,12000.0,3.0,3.0,1612.0,"
        Rental Unit in Battery Park City "
679,,2.0,5.0,1612.0,"
        Condo in NoMad "
680,40000.0,2.0,5.0,1610.0,"
        Rental Unit in Midtown "
681,40000.0,2.0,5.0,1610.0,"
        Rental Unit in Midtown "
682,,2.0,5.0,1609.0,"
        Rental Unit in Midtown South "
683,,3.0,3.0,1607.0,"
        Condo in Midtown West "
684,,2.0,2.0,1601.0,"
        Rental Unit in Upper West Side "
685,,1.0,5.0,1600.0,"
        Rental Unit in Soho "
688,5000.0,2.0,2.0,1600.0,"
        Rental Unit in Gramercy Park "
689,7950.0,3.0,2.0,1600.0,"
        Rental Unit in Tribeca "
690,,2.0,2.0,1600.0,"
        Rental Unit in Soho "
691,3250.0,3.0,1.0,1600.0,"
        Rental Unit in Hudson Heights "
692,8500.0,2.0,5.0,1600.0,"
        Condo in Turtle Bay "
693,4750.0,4.0,2.0,1600.0,"
        Rental Unit in Hamilton Heights "
694,8195.0,2.0,2.0,1600.0,"
        Rental Unit in Upper West Side "
695,15000.0,4.0,3.0,1600.0,"
        Rental Unit in Carnegie Hill "
696,12000.0,2.0,2.0,1600.0,"
        Rental Unit in Lenox Hill "
697,,2.0,2.0,1600.0,"
        Condo in West Village "
698,9500.0,2.0,5.0,1600.0,"
        Condo in Lincoln Square "
699,,3.0,5.0,1600.0,"
        Rental Unit in Two Bridges "
700,,2.0,1.0,748.0,"
        Rental Unit in Central Harlem "
702,14500.0,2.0,5.0,1600.0,"
        Rental Unit in Chelsea "
703,,2.0,2.0,1600.0,"
        Rental Unit in Central Park South "
704,6950.0,2.0,2.0,1600.0,"
        Rental Unit in Lenox Hill "
705,6395.0,3.0,2.0,1600.0,"
        Rental Unit in Upper West Side "
706,,1.0,2.0,1600.0,"
        Rental Unit in Tribeca "
707,5500.0,3.0,2.0,1600.0,"
        Townhouse in Carnegie Hill "
708,,2.0,2.0,1600.0,"
        Rental Unit in Central Park South "
709,5800.0,4.0,2.0,1600.0,"
        Condo in Midtown West "
710,,3.0,2.0,1600.0,"
        Rental Unit in Washington Heights "
711,14900.0,2.0,5.0,1599.0,"
        Rental Unit in Lincoln Square "
712,15500.0,2.0,5.0,1591.0,"
        Condo in Lincoln Square "
713,,3.0,3.0,1591.0,"
        Condo in Lenox Hill "
716,11000.0,2.0,5.0,1588.0,"
        Condo in Midtown "
717,,2.0,5.0,1588.0,"
        Condo in Midtown "
718,,3.0,3.0,1587.0,"
        Rental Unit in Battery Park City "
719,6700.0,2.0,2.0,1585.0,"
        Condo in Financial District "
720,9500.0,2.0,5.0,1582.0,"
        Condo in Turtle Bay "
721,9995.0,2.0,5.0,1582.0,"
        Rental Unit in Midtown "
722,,2.0,5.0,1576.0,"
        Condo in Upper East Side "
723,,3.0,3.0,1571.0,"
        Rental Unit in Lenox Hill "
724,8500.0,4.0,3.0,1562.0,"
        Condo in Upper West Side "
725,,3.0,3.0,1559.0,"
        Condo in Flatiron "
726,,3.0,3.0,1559.0,"
        Rental Unit in Flatiron "
727,4650.0,3.0,2.0,1556.0,"
        Rental Unit in Manhattan "
729,3200.0,1.0,1.0,800.0,"
        Rental Unit in Upper West Side "
730,10500.0,3.0,3.0,1555.0,"
        Condo in East Village "
731,,2.0,2.0,1554.0,"
        Rental Unit in Lenox Hill "
732,8500.0,3.0,2.0,1550.0,"
        Rental Unit in Tribeca "
733,,4.0,2.0,1550.0,"
        Townhouse in Carnegie Hill "
734,13000.0,2.0,2.0,1550.0,"
        Rental Unit in Carnegie Hill "
735,5500.0,5.0,2.0,1550.0,"
        Rental Unit in Carnegie Hill "
736,12500.0,2.0,2.0,1550.0,"
        Condo in Soho "
737,,3.0,1.0,1550.0,"
        Building in East Harlem "
738,20000.0,2.0,2.0,1546.0,"
        Rental Unit in Financial District "
739,12000.0,3.0,2.0,1540.0,"
        Condo in Gramercy Park "
740,,3.0,5.0,1537.0,"
        Rental Unit in Central Harlem "
741,12495.0,2.0,2.0,1536.0,"
        Condo in NoMad "
744,15500.0,2.0,2.0,1534.0,"
        Rental Unit in Chelsea "
745,11000.0,2.0,2.0,1534.0,"
        Condo in Tribeca "
746,11000.0,2.0,2.0,1534.0,"
        Condo in Tribeca "
747,12000.0,2.0,5.0,1527.0,"
        Rental Unit in Chelsea "
748,12000.0,2.0,5.0,1527.0,"
        Condo in Chelsea "
749,15000.0,2.0,5.0,1523.0,"
        Condo in West Village "
750,3995.0,2.0,1.0,1522.0,"
        Rental Unit in Lower East Side "
751,4150.0,2.0,2.0,1521.0,"
        Rental Unit in Central Harlem "
752,12000.0,2.0,5.0,1515.0,"
        Condo in Tribeca "
753,,2.0,2.0,1514.0,"
        Rental Unit in Financial District "
754,12650.0,2.0,5.0,1512.0,"
        Rental Unit in Yorkville "
755,,2.0,5.0,1510.0,"
        Condo in Turtle Bay "
756,3700.0,,1.0,664.0,"
        Rental Unit in Battery Park City "
758,,2.0,5.0,1507.0,"
        Condo in Lincoln Square "
759,5500.0,3.0,2.0,1500.0,"
        Rental Unit in Chelsea "
760,,3.0,2.0,1500.0,"
        Rental Unit in West Harlem "
761,6700.0,2.0,2.0,1500.0,"
        Rental Unit in Central Park South "
762,,1.0,1.0,1500.0,"
        Condo in Lower East Side "
763,7900.0,3.0,2.0,1500.0,"
        Condo in Lenox Hill "
764,,3.0,1.0,1500.0,"
        Rental Unit in Central Harlem "
765,12250.0,2.0,2.0,1500.0,"
        Condo in West Village "
766,,3.0,5.0,1500.0,"
        Rental Unit in West Harlem "
767,6500.0,3.0,3.0,1500.0,"
        Rental Unit in Chelsea "
768,7285.0,2.0,2.0,1500.0,"
        Rental Unit in Kips Bay "
769,6750.0,3.0,3.0,1500.0,"
        Building in Murray Hill "
772,,2.0,2.0,1500.0,"
        Townhouse in Lenox Hill "
773,,2.0,2.0,1500.0,"
        Rental Unit in Upper West Side "
774,9500.0,2.0,2.0,1500.0,"
        Rental Unit in Carnegie Hill "
775,6995.0,2.0,1.0,1500.0,"
        Rental Unit in Midtown West "
776,,2.0,2.0,1500.0,"
        Rental Unit in Upper East Side "
777,,3.0,2.0,1500.0,"
        Co-op in Hamilton Heights "
778,18500.0,3.0,3.0,1500.0,"
        Rental Unit in Lenox Hill "
779,6990.0,2.0,1.0,1500.0,"
        Rental Unit in West Village "
780,,2.0,2.0,1500.0,"
        Rental Unit in Upper West Side "
781,,3.0,5.0,1500.0,"
        Rental Unit in Central Harlem "
782,3400.0,3.0,5.0,1500.0,"
        Rental Unit in West Harlem "
783,11500.0,3.0,3.0,1500.0,"
        Condo in Gramercy Park "
784,2550.0,,1.0,600.0,"
        Rental Unit in Gramercy Park "
785,4950.0,2.0,2.0,1100.0,"
        Rental Unit in Lincoln Square "
786,,3.0,3.0,1500.0,"
        Condo in Carnegie Hill "
787,,1.0,2.0,1500.0,"
        Rental Unit in East Village "
788,,2.0,2.0,1500.0,"
        Rental Unit in West Chelsea "
789,,3.0,1.0,1500.0,"
        Rental Unit in East Village "
790,5000.0,4.0,2.0,1500.0,"
        Rental Unit in Manhattan Valley "
791,10900.0,2.0,2.0,1500.0,"
        Rental Unit in Soho "
792,10541.0,3.0,5.0,1500.0,"
        Townhouse in Upper East Side "
793,4700.0,2.0,2.0,1500.0,"
        Rental Unit in Murray Hill "
794,6200.0,2.0,2.0,1500.0,"
        Condo in Upper Carnegie Hill "
795,5600.0,2.0,1.0,1500.0,"
        Rental Unit in Soho "
796,12500.0,3.0,3.0,1500.0,"
        Rental Unit in Lenox Hill "
797,3500.0,2.0,1.0,1500.0,"
        Rental Unit in East Harlem "
798,3000.0,,1.0,559.0,"
        Rental Unit in Lenox Hill "
800,7285.0,2.0,2.0,1500.0,"
        Rental Unit in Kips Bay "
801,3200.0,3.0,5.0,1500.0,"
        Rental Unit in West Harlem "
802,,2.0,5.0,1500.0,"
        Condo in Upper Carnegie Hill "
803,9800.0,3.0,3.0,1500.0,"
        Rental Unit in Battery Park City "
804,7500.0,2.0,2.0,1500.0,"
        Rental Unit in Carnegie Hill "
805,6500.0,2.0,5.0,1500.0,"
        Condo in Chelsea "
806,5000.0,1.0,1.0,1500.0,"
        Rental Unit in Tribeca "
807,,2.0,2.0,1496.0,"
        Rental Unit in Lenox Hill "
808,,,,1494.0,"
        Condo in Murray Hill "
809,,2.0,5.0,1493.0,"
        Condo in Tribeca "
810,8500.0,1.0,2.0,1493.0,"
        Condo in Turtle Bay "
811,8900.0,2.0,3.0,1491.0,"
        Condo in Lincoln Square "
812,4320.0,2.0,2.0,850.0,"
        Rental Unit in Midtown West "
813,3000.0,1.0,1.0,750.0,"
        Rental Unit in Upper West Side "
814,,2.0,2.0,1491.0,"
        Condo in Battery Park City "
815,,2.0,5.0,1490.0,"
        Condo in Midtown "
816,11000.0,3.0,5.0,1489.0,"
        Condo in Midtown "
817,20000.0,2.0,2.0,1488.0,"
        Condo in Lincoln Square "
818,9995.0,2.0,2.0,1486.0,"
        Rental Unit in Upper West Side "
819,4495.0,4.0,2.0,1485.0,"
        Rental Unit in Hamilton Heights "
820,9500.0,2.0,3.0,1482.0,"
        Condo in Lincoln Square "
821,,2.0,2.0,1480.0,"
        Condo in West Village "
822,8500.0,2.0,5.0,1477.0,"
        Condo in Financial District "
823,10000.0,2.0,5.0,1477.0,"
        Condo in Midtown "
824,,2.0,2.0,1476.0,"
        Rental Unit in Upper East Side "
825,,2.0,5.0,1475.0,"
        Condo in Upper West Side "
828,11000.0,2.0,5.0,1473.0,"
        Rental Unit in Midtown South "
829,10000.0,2.0,5.0,1473.0,"
        Condo in Midtown South "
830,,2.0,2.0,1471.0,"
        Condo in Lenox Hill "
831,12500.0,2.0,5.0,1470.0,"
        Condo in Central Park South "
